id,title,wikipedia_url,birth_date,death_date,influenced_by,influenced,period_life,school_teaching
833864,"Шолем, Гершом",https://ru.wikipedia.org/wiki/Шолем%2C_Гершом,5 декабря 1897(1897-12-05),21 февраля 1982(1982-02-21) (84 года),,"Бен-Шломо, Йосеф  Идель, Моше",,
879322,"Марсель, Габриэль",https://ru.wikipedia.org/wiki/Марсель%2C_Габриэль,7 декабря 1889(1889-12-07),8 октября 1973(1973-10-08) (83 года),"Кьеркегор, Бердяев, Хайдеггер, Бубер, Бергсон, Гуссерль, Мориак, Ройс","Левинас, Валь, Рикёр",Философия XX века,"религиозный экзистенциализм, феноменология"
881375,"Грязнов, Борис Семёнович",https://ru.wikipedia.org/wiki/Грязнов%2C_Борис_Семёнович,27 декабря 1929(1929-12-27),28 июня 1978(1978-06-28) (48 лет),ученик С. А. Яновской,,,
881618,"Зиммель, Георг",https://ru.wikipedia.org/wiki/Зиммель%2C_Георг,1 марта 1858(1858-03-01),28 сентября 1918(1918-09-28) (60 лет),Карл Абрахам,"Роберт Парк, Эмиль Чоран",,философия жизни
882437,"Клоссовски, Пьер",https://ru.wikipedia.org/wiki/Клоссовски%2C_Пьер,9 августа 1905(1905-08-09),12 августа 2001(2001-08-12) (96 лет),"де Сад, Ницше, Фрейд, Батай",,,
889231,"Хэнли, Ричард",https://ru.wikipedia.org/wiki/Хэнли%2C_Ричард,1957[1],,,,,
890005,"Сорель, Жорж",https://ru.wikipedia.org/wiki/Сорель%2C_Жорж,2 ноября 1847(1847-11-02)[1][2][…],29 августа 1922(1922-08-29)[2][3] (74 года),,,,
890584,"Хеллер, Агнеш",https://ru.wikipedia.org/wiki/Хеллер%2C_Агнеш,12 мая 1929(1929-05-12),19 июля 2019(2019-07-19) (90 лет),,,,Будапештская школа
893934,"Вико, Джамбаттиста",https://ru.wikipedia.org/wiki/Вико%2C_Джамбаттиста,23 июня 1668(1668-06-23)[1][2][…],23 января 1744(1744-01-23)[1][2][…] (75 лет),,,,
896241,"Гвардини, Романо",https://ru.wikipedia.org/wiki/Гвардини%2C_Романо,17 февраля 1885(1885-02-17),1 октября 1968(1968-10-01) (83 года),,,,
896877,"Каснер, Рудольф",https://ru.wikipedia.org/wiki/Каснер%2C_Рудольф,,,,,,
897255,"Эвен-Шмуэль, Иехуда",https://ru.wikipedia.org/wiki/Эвен-Шмуэль%2C_Иехуда,1887(1887),23 февраля 1976(1976-02-23),,,,
899571,"Фладд, Роберт",https://ru.wikipedia.org/wiki/Фладд%2C_Роберт,1574(1574),8 сентября 1637(1637-09-08),,,,
900140,Ас-Сайид Абдалла ат-Танухи,https://ru.wikipedia.org/wiki/Ас-Сайид_Абдалла_ат-Танухи,,,,,,
903182,"Бибихин, Владимир Вениаминович",https://ru.wikipedia.org/wiki/Бибихин%2C_Владимир_Вениаминович,29 августа 1938(1938-08-29),12 декабря 2004(2004-12-12) (66 лет),,В. А. Куренной,философия XX века,
907745,"Бородай, Юрий Мефодьевич",https://ru.wikipedia.org/wiki/Бородай%2C_Юрий_Мефодьевич,22 февраля 1934(1934-02-22),28 августа 2006(2006-08-28) (72 года),,,"Философия XX века, Философия XXI века",
911656,Генрих Сузо,https://ru.wikipedia.org/wiki/Генрих_Сузо,21 марта 1295(1295-03-21)[1][2][…],25 января 1366[3] (70 лет),Экхарт,,,
912560,"Локк, Ален",https://ru.wikipedia.org/wiki/Локк%2C_Ален,13 сентября 1886(1886-09-13),9 июня 1954(1954-06-09) (67 лет),,,Философия XX века,
912830,"Колаковский, Лешек",https://ru.wikipedia.org/wiki/Колаковский%2C_Лешек,23 октября 1927(1927-10-23),17 июля 2009(2009-07-17) (81 год),"Эдмунд Густав Альбрехт Гуссерль, Фридрих Энгельс, Георг Вильгельм Фридрих Гегель, Иммануил Кант и Карл Маркс",,,Марксизм
912842,"Арп, Роберт",https://ru.wikipedia.org/wiki/Арп%2C_Роберт,20 марта 1970(1970-03-20)[1] (54 года),,,,,
913255,"Сёрл, Джон",https://ru.wikipedia.org/wiki/Сёрл%2C_Джон,31 июля 1932(1932-07-31)[1][2][…] (92 года),,"Л. Витгенштейн, Дж. Остин, Дрейфус","Хабермас, Апель",Философия XX века,Аналитическая философия
913493,"Мареев, Сергей Николаевич",https://ru.wikipedia.org/wiki/Мареев%2C_Сергей_Николаевич,2 мая 1941(1941-05-02),12 сентября 2019(2019-09-12) (78 лет),"Платон, Спиноза, Кант, Гегель, Маркс, Выготский, Ильенков",Майданский,Философия XX века,Марксизм
913807,"Зись, Авнер Яковлевич",https://ru.wikipedia.org/wiki/Зись%2C_Авнер_Яковлевич,18 ноября 1910(1910-11-18),5 сентября 1997(1997-09-05)[1] (86 лет),,,Философия XX века,Марксизм
918397,"Великанов, Андрей Григорьевич",https://ru.wikipedia.org/wiki/Великанов%2C_Андрей_Григорьевич,5 июля 1954(1954-07-05) (70 лет),,,,,
918588,"Федотов, Георгий Петрович",https://ru.wikipedia.org/wiki/Федотов%2C_Георгий_Петрович,1 (13) октября 1886 или 13 октября 1886(1886-10-13)[1],1 сентября 1951(1951-09-01)[1] (64 года),Бердяев,Бер-Сижель,современная философия,Петербургских медиевистов (И. М. Гревса)
920028,"Росс, Дэвид",https://ru.wikipedia.org/wiki/Росс%2C_Дэвид,15 апреля 1877(1877-04-15),5 мая 1971(1971-05-05) (94 года),,,,
920435,"Шпир, Африкан Александрович",https://ru.wikipedia.org/wiki/Шпир%2C_Африкан_Александрович,15 ноября 1837(1837-11-15)[1],26 марта 1890(1890-03-26)[2][3] (52 года),,,,неокантианство
927462,"Майоров, Геннадий Георгиевич",https://ru.wikipedia.org/wiki/Майоров%2C_Геннадий_Георгиевич,,,,,,
929185,"Филиппов, Александр Фридрихович",https://ru.wikipedia.org/wiki/Филиппов%2C_Александр_Фридрихович,,,,,,
932863,"Бостром, Ник",https://ru.wikipedia.org/wiki/Бостром%2C_Ник,10 марта 1973(1973-03-10)[1] (51 год),,,,Философия XX века/Философия XXI века,Трансгуманизм
932876,"Недонсель, Морис Гюстав",https://ru.wikipedia.org/wiki/Недонсель%2C_Морис_Гюстав,,,,,,
933262,"Сидаш, Тарас Геннадьевич",https://ru.wikipedia.org/wiki/Сидаш%2C_Тарас_Геннадьевич,26 апреля 1972(1972-04-26) (52 года),,,,,
937345,Джебран Халиль Джебран,https://ru.wikipedia.org/wiki/Джебран_Халиль_Джебран,6 января 1883(1883-01-06)[1][2][…],10 апреля 1931(1931-04-10)[1][2][…] (48 лет),,,Современная философия,
941792,"Тэн, Ипполит",https://ru.wikipedia.org/wiki/Тэн%2C_Ипполит,21 апреля 1828(1828-04-21),5 марта 1893(1893-03-05) (64 года),,,,
942895,"Рабинович, Вадим Львович",https://ru.wikipedia.org/wiki/Рабинович%2C_Вадим_Львович,,,,,,
948819,Посидоний,https://ru.wikipedia.org/wiki/Посидоний,139/135 год до н. э.,51/50 год до н. э.,Панетий,Цицерон,эллинизм,стоицизм
949383,"Ландино, Кристофоро",https://ru.wikipedia.org/wiki/Ландино%2C_Кристофоро,1424(1424),24 сентября 1498(1498-09-24),,,,
950131,"Окава, Сюмэй",https://ru.wikipedia.org/wiki/Окава%2C_Сюмэй,,,,,,
952190,"Крыштановская, Ольга Викторовна",https://ru.wikipedia.org/wiki/Крыштановская%2C_Ольга_Викторовна,,,,,,
954942,Хань Юй,https://ru.wikipedia.org/wiki/Хань_Юй,768(0768),824(0824),,,империя Тан,
960739,"Лысенко, Виктория Георгиевна",https://ru.wikipedia.org/wiki/Лысенко%2C_Виктория_Георгиевна,,,,,,
963406,"Разумный, Владимир Александрович",https://ru.wikipedia.org/wiki/Разумный%2C_Владимир_Александрович,15 октября 1924(1924-10-15),19 января 2011(2011-01-19) (86 лет),,,,
968628,"Мартынов, Владимир Иванович",https://ru.wikipedia.org/wiki/Мартынов%2C_Владимир_Иванович,,,,,,
968706,"Маркин, Владимир Ильич",https://ru.wikipedia.org/wiki/Маркин%2C_Владимир_Ильич,,,,,,
979078,"Вейль, Симона (философ)",https://ru.wikipedia.org/wiki/Вейль%2C_Симона_(философ),3 февраля 1909(1909-02-03)[1][2][…],24 августа 1943(1943-08-24)[1][3][…] (34 года),"Платон, Эмиль Шартье, Карл Маркс, Лев Троцкий",,,платонизм
984041,"Геммингсен, Нильс",https://ru.wikipedia.org/wiki/Геммингсен%2C_Нильс,1513(1513),1600(1600),,,,
1005925,Леви бен Гершом,https://ru.wikipedia.org/wiki/Леви_бен_Гершом,,,,,,
1005978,"Вагнер, Георгий Карлович",https://ru.wikipedia.org/wiki/Вагнер%2C_Георгий_Карлович,,,,,,
1005992,"Зубов, Василий Павлович (учёный)",https://ru.wikipedia.org/wiki/Зубов%2C_Василий_Павлович_(учёный),,,,,,
1008358,"Смирнов, Аполлон Иванович",https://ru.wikipedia.org/wiki/Смирнов%2C_Аполлон_Иванович,13 (25) октября 1838(1838-10-25),20 апреля (2 мая) 1902(1902-05-02) (63 года),,,Философия XIX века,
1012475,"Шемякин, Анатолий Николаевич",https://ru.wikipedia.org/wiki/Шемякин%2C_Анатолий_Николаевич,,,,,,
1012560,"Чалмерс, Дэвид",https://ru.wikipedia.org/wiki/Чалмерс%2C_Дэвид,20 апреля 1966(1966-04-20) (58 лет),,"Бертран Рассел, Дуглас Хофштадтер",,современная философия,
1015322,Гекатей Абдерский,https://ru.wikipedia.org/wiki/Гекатей_Абдерский,IV в. до н.э.,III в. до н.э.,,,эллинизм,скептицизм
1015626,"Петровская, Елена Владимировна",https://ru.wikipedia.org/wiki/Петровская%2C_Елена_Владимировна,,,,,,
1019828,Гегесий,https://ru.wikipedia.org/wiki/Гегесий,IV век до н. э.,III век до н. э.,Аристипп,,эллинизм,
1028575,"Таубес, Якоб",https://ru.wikipedia.org/wiki/Таубес%2C_Якоб,25 февраля 1923(1923-02-25),21 марта 1987(1987-03-21) (64 года),,,,
1037262,"Цейтлин, Гилель",https://ru.wikipedia.org/wiki/Цейтлин%2C_Гилель,,,,,,
1038518,"Мендельсон, Мозес",https://ru.wikipedia.org/wiki/Мендельсон%2C_Мозес,6 сентября 1729(1729-09-06)[1][2][…],4 января 1786(1786-01-04)[1][3][…] (56 лет),"Лейбниц, Локк, Гоббс, Спиноза",,философия XVIII века,"рационализм, просвещение, гуманизм"
1041399,"Абдуллаев, Евгений Викторович",https://ru.wikipedia.org/wiki/Абдуллаев%2C_Евгений_Викторович,19 апреля 1971(1971-04-19) (53 года),,,,,
1054998,"Марен, Луи",https://ru.wikipedia.org/wiki/Марен%2C_Луи,,,,,,
1055268,"Марков, Борис Васильевич",https://ru.wikipedia.org/wiki/Марков%2C_Борис_Васильевич,1 июля 1946(1946-07-01),13 августа 2023(2023-08-13) (77 лет),М. С. Козлова,,Современная философия,
1057623,"Блюменберг, Ханс",https://ru.wikipedia.org/wiki/Блюменберг%2C_Ханс,13 июля 1920(1920-07-13),28 марта 1996(1996-03-28) (75 лет),"Эдмунд Гуссерль, Георг Гегель",,Современная философия,"постструктурализм, постмодернизм, метафорология"
1058619,"Замалеев, Александр Фазлаевич",https://ru.wikipedia.org/wiki/Замалеев%2C_Александр_Фазлаевич,13 ноября 1943(1943-11-13) (81 год),,А. А. Галактионов,,,
1059798,"Филанджери, Гаэтано",https://ru.wikipedia.org/wiki/Филанджери%2C_Гаэтано,18 августа 1752(1752-08-18),11 июля 1788(1788-07-11) (35 лет),,,,
1063703,"Савчук, Валерий Владимирович",https://ru.wikipedia.org/wiki/Савчук%2C_Валерий_Владимирович,1 мая 1954(1954-05-01) (70 лет),,,,Философия XXI века,
1064815,"Фулье, Альфред",https://ru.wikipedia.org/wiki/Фулье%2C_Альфред,18 октября 1838(1838-10-18),16 июня 1912(1912-06-16) (73 года),,,,
